id,perc_premium_paid_by_cash_credit,age_in_days,Income,Count_3-6_months_late,Count_6-12_months_late,Count_more_than_12_months_late,application_underwriting_score,no_of_premiums_paid,premium,sourcing_channel_A,sourcing_channel_B,sourcing_channel_C,sourcing_channel_D,sourcing_channel_E,residence_area_type_Rural,residence_area_type_Urban
1789,0.957,18627,120030,1.0,0.0,0.0,98.93,15,7500,1,0,0,0,0,0,1
54573,0.013,23365,119770,0.0,0.0,0.0,99.88,7,3300,1,0,0,0,0,0,1
85784,0.317,14607,180110,1.0,0.0,0.0,99.41,11,3300,1,0,0,0,0,0,1
108165,0.288,24099,356380,0.0,0.0,0.0,99.37,22,13800,1,0,0,0,0,0,1
71119,0.474,10230,157560,0.0,0.0,0.0,99.4,13,11700,1,0,0,0,0,0,1
21699,0.109,10592,112570,1.0,0.0,0.0,98.98,12,7500,1,0,0,0,0,0,1
60254,0.001,27753,123100,0.0,0.0,0.0,99.21,9,5400,1,0,0,0,0,1,0
40431,0.063,24463,323940,0.0,0.0,0.0,99.12,13,13800,1,0,0,0,0,0,1
13393,0.117,24100,162530,0.0,0.0,0.0,99.59,14,7500,1,0,0,0,0,0,1
54467,0.464,23007,100080,0.0,0.0,0.0,99.31,12,5400,1,0,0,0,0,0,1
93208,0.001,22274,240140,0.0,0.0,0.0,99.21,10,13800,1,0,0,0,0,0,1
92647,0.0,21909,158270,1.0,0.0,0.0,99.77,8,15900,0,0,0,1,0,1,0
79297,0.0,14612,175070,1.0,0.0,0.0,98.29,12,11700,0,0,1,0,0,0,1
1588,0.227,21181,158630,0.0,0.0,0.0,99.08,11,5400,0,1,0,0,0,1,0
81549,0.028,21912,105150,0.0,0.0,0.0,99.87,6,7500,1,0,0,0,0,0,1
9307,0.21,16797,159350,0.0,0.0,0.0,99.84,5,11700,0,0,0,1,0,1,0
12479,0.043,21545,348070,1.0,0.0,0.0,98.89,16,24300,0,0,0,1,0,0,1
65596,0.059,15336,345120,0.0,0.0,0.0,99.48,7,28500,0,0,0,1,0,0,1
45033,0.006,25565,150060,0.0,0.0,0.0,99.21,5,5400,1,0,0,0,0,0,1
4489,0.23,16799,375110,0.0,0.0,0.0,99.15,13,39000,0,0,1,0,0,0,1
113192,0.399,19354,422400,0.0,0.0,0.0,99.18,12,18000,0,1,0,0,0,0,1
47212,0.126,23375,127530,0.0,0.0,0.0,99.75,8,1200,1,0,0,0,0,0,1
53686,0.0,24834,315080,0.0,0.0,0.0,99.34,9,13800,1,0,0,0,0,0,1
30580,0.164,24470,137360,0.0,0.0,0.0,99.17,7,9600,1,0,0,0,0,0,1
86950,0.023,32855,93110,0.0,0.0,0.0,99.89,8,7500,1,0,0,0,0,0,1
72493,0.391,19358,300080,0.0,0.0,0.0,99.34,11,34800,0,0,1,0,0,0,1
30612,0.062,13516,270060,0.0,0.0,0.0,99.79,6,15900,0,1,0,0,0,0,1
24772,0.0,23732,537630,0.0,0.0,0.0,99.26,7,22200,1,0,0,0,0,0,1
85215,0.401,11327,250050,0.0,0.0,0.0,99.11,9,18000,0,1,0,0,0,1,0
64905,0.205,21180,112580,0.0,0.0,0.0,98.71,14,5400,0,0,1,0,0,0,1
2976,0.016,13879,180090,0.0,0.0,0.0,99.89,10,7500,1,0,0,0,0,0,1
51217,0.003,14605,48070,0.0,0.0,0.0,99.39,5,1200,1,0,0,0,0,1,0
70641,0.0,30673,104190,0.0,0.0,0.0,99.21,3,5400,1,0,0,0,0,1,0
21270,0.437,27747,57650,1.0,0.0,0.0,99.71,6,1200,1,0,0,0,0,0,1
93248,0.91,21914,292650,0.0,0.0,0.0,98.52,25,11700,1,0,0,0,0,0,1
82204,0.007,17900,270150,0.0,0.0,0.0,98.43,19,13800,1,0,0,0,0,0,1
70752,0.0,14614,207730,1.0,0.0,0.0,99.36,7,13800,1,0,0,0,0,1,0
55560,0.175,19357,256380,0.0,0.0,0.0,99.33,7,32700,0,0,0,1,0,1,0
73954,0.269,12419,60120,0.0,0.0,0.0,99.14,9,3300,1,0,0,0,0,0,1
104682,0.013,21541,81150,0.0,0.0,0.0,99.89,12,3300,1,0,0,0,0,0,1
43441,0.0,18989,158360,1.0,0.0,0.0,98.84,10,9600,0,0,1,0,0,0,1
102553,0.449,17893,184650,1.0,0.0,0.0,98.56,14,3300,1,0,0,0,0,0,1
56967,0.133,27021,240060,0.0,0.0,0.0,99.69,22,15900,0,1,0,0,0,1,0
89437,0.109,20818,388770,0.0,0.0,0.0,98.74,15,24300,0,0,0,1,0,0,1
74774,0.015,26659,554040,0.0,0.0,0.0,99.21,17,47400,1,0,0,0,0,0,1
76093,0.089,20088,443780,0.0,0.0,0.0,99.05,15,18000,0,0,1,0,0,1,0
43984,0.16,18628,270140,0.0,0.0,1.0,99.49,10,20100,1,0,0,0,0,1,0
26182,0.42,8774,24750,0.0,0.0,0.0,98.13,9,1200,1,0,0,0,0,0,1
26189,0.016,17897,165030,0.0,0.0,0.0,99.41,9,9600,1,0,0,0,0,0,1
50452,0.544,18990,125100,0.0,0.0,0.0,99.06,11,1200,0,1,0,0,0,1,0
18235,0.044,19359,51150,1.0,0.0,1.0,96.81,18,1200,1,0,0,0,0,0,1
113919,0.807,15341,172610,0.0,2.0,0.0,99.63,8,9600,0,1,0,0,0,0,1
567,0.116,16801,67330,0.0,0.0,0.0,99.75,8,3300,1,0,0,0,0,0,1
68433,0.218,24462,315090,0.0,0.0,0.0,99.17,15,18000,1,0,0,0,0,0,1
74666,0.454,20451,273070,1.0,0.0,0.0,99.24,12,28500,0,1,0,0,0,1,0
32953,0.836,10955,90120,0.0,0.0,0.0,99.16,9,5400,0,1,0,0,0,0,1
107749,0.107,13882,180060,1.0,0.0,0.0,99.24,12,9600,1,0,0,0,0,0,1
10623,0.775,18629,204480,0.0,0.0,3.0,99.53,6,9600,0,0,0,1,0,0,1
24200,0.594,19722,714050,1.0,1.0,0.0,97.53,19,34800,0,1,0,0,0,0,1
101902,0.078,21913,117620,0.0,0.0,0.0,98.59,16,1200,0,0,1,0,0,1,0
56976,0.157,16065,153110,1.0,0.0,0.0,99.25,12,7500,0,0,1,0,0,0,1
47087,0.053,22279,126130,0.0,0.0,0.0,99.56,9,5400,0,1,0,0,0,0,1
50929,0.422,20816,283280,0.0,0.0,0.0,99.53,15,13800,1,0,0,0,0,0,1
85411,0.297,20454,167620,0.0,0.0,0.0,99.01,15,15900,0,1,0,0,0,1,0
49451,0.02,12056,160110,0.0,0.0,0.0,98.83,16,7500,1,0,0,0,0,0,1
22070,0.021,21183,150140,0.0,0.0,0.0,99.68,7,9600,0,0,1,0,0,0,1
35745,0.092,27016,315110,0.0,0.0,0.0,99.88,11,30600,1,0,0,0,0,1,0
12233,0.176,19722,157600,0.0,0.0,0.0,99.36,13,11700,1,0,0,0,0,0,1
77362,0.001,23739,431400,0.0,0.0,0.0,99.21,21,26400,1,0,0,0,0,0,1
72714,0.0,12415,254320,0.0,0.0,0.0,99.46,11,22200,0,0,0,1,0,0,1
13260,0.033,15339,360050,0.0,0.0,0.0,99.37,9,24300,1,0,0,0,0,0,1
50762,0.132,19725,195080,0.0,0.0,0.0,99.7,11,7500,1,0,0,0,0,1,0
17868,0.012,21549,1950110,0.0,0.0,0.0,99.83,23,60000,1,0,0,0,0,1,0
20769,0.023,17900,118280,0.0,0.0,0.0,99.25,7,5400,1,0,0,0,0,0,1
19803,0.085,16065,60080,0.0,0.0,0.0,98.82,6,5400,0,1,0,0,0,1,0
1880,1.0,19360,52630,0.0,0.0,0.0,98.91,7,3300,1,0,0,0,0,0,1
79349,0.0,12055,208820,0.0,0.0,0.0,99.09,9,13800,1,0,0,0,0,0,1
49273,0.044,28114,99320,0.0,0.0,0.0,97.57,17,5700,1,0,0,0,0,1,0
63874,0.036,10590,199040,0.0,0.0,0.0,99.76,8,11700,0,0,1,0,0,0,1
24193,0.008,19718,83070,0.0,0.0,0.0,99.24,13,5700,0,0,1,0,0,0,1
62410,0.176,20081,77390,0.0,0.0,0.0,99.11,9,5400,1,0,0,0,0,0,1
31420,0.025,25564,195150,0.0,0.0,0.0,99.55,12,9600,1,0,0,0,0,0,1
54577,0.069,20816,373030,5.0,0.0,0.0,98.77,25,24300,1,0,0,0,0,0,1
34661,0.919,17163,195040,0.0,0.0,0.0,98.08,16,13800,1,0,0,0,0,1,0
9972,0.011,20085,290100,0.0,0.0,0.0,99.4,14,15900,1,0,0,0,0,0,1
72394,0.027,19352,262640,0.0,0.0,0.0,99.21,6,13800,1,0,0,0,0,1,0
39757,1.0,13146,372050,2.0,1.0,0.0,99.38,11,18000,0,1,0,0,0,0,1
95292,0.002,20082,301070,0.0,0.0,0.0,97.91,11,1200,0,0,1,0,0,0,1
112870,0.184,15340,87060,0.0,0.0,0.0,98.64,7,5700,1,0,0,0,0,0,1
15004,0.476,14248,90060,1.0,0.0,0.0,98.7,5,3300,0,0,0,1,0,1,0
38804,0.108,21184,76770,0.0,0.0,0.0,98.98,8,7500,1,0,0,0,0,1,0
59774,0.319,17896,204050,0.0,0.0,0.0,99.18,10,9600,0,0,1,0,0,0,1
41142,0.088,9495,114130,0.0,0.0,0.0,99.88,8,9600,1,0,0,0,0,0,1
16523,0.021,24462,60050,0.0,0.0,0.0,99.85,8,3300,1,0,0,0,0,0,1
91864,0.137,20086,135050,0.0,0.0,0.0,98.92,13,9600,0,1,0,0,0,0,1
84489,0.0,24468,27060,0.0,0.0,0.0,98.8,5,1200,1,0,0,0,0,0,1
102521,0.077,12051,292580,0.0,0.0,0.0,99.31,23,15900,1,0,0,0,0,0,1
74108,0.295,23366,149360,0.0,0.0,0.0,98.84,7,15900,1,0,0,0,0,0,1
42918,0.083,16066,105580,0.0,0.0,0.0,99.85,10,7500,0,0,0,1,0,1,0
5883,0.039,19720,165070,0.0,0.0,0.0,99.26,9,7500,1,0,0,0,0,0,1
45965,0.095,24829,24120,0.0,0.0,0.0,99.6,6,5700,1,0,0,0,0,0,1
55296,0.352,23738,150050,0.0,0.0,0.0,98.27,9,15900,1,0,0,0,0,1,0
45742,0.006,15342,300120,0.0,0.0,0.0,99.77,11,20100,0,0,1,0,0,0,1
75741,0.088,28847,103080,0.0,0.0,0.0,99.86,6,7500,1,0,0,0,0,0,1
27077,0.089,22640,82530,0.0,0.0,0.0,99.03,16,5700,1,0,0,0,0,0,1
56551,0.843,12422,116460,0.0,0.0,0.0,99.47,7,1200,1,0,0,0,0,0,1
6995,0.559,13146,100080,0.0,0.0,0.0,98.75,10,5400,0,1,0,0,0,0,1
27071,0.091,25920,498110,0.0,0.0,0.0,99.49,11,24300,0,1,0,0,0,1,0
79907,0.0,9133,150150,0.0,0.0,0.0,99.21,3,9600,1,0,0,0,0,0,1
72501,0.933,14614,188050,0.0,0.0,1.0,98.79,12,11700,0,0,1,0,0,0,1
84178,0.652,10594,121120,0.0,0.0,0.0,99.88,5,7500,1,0,0,0,0,0,1
82986,0.03,23008,400130,0.0,0.0,0.0,99.51,7,18000,1,0,0,0,0,1,0
108318,0.115,20080,236760,0.0,0.0,0.0,99.03,5,15900,1,0,0,0,0,0,1
43258,0.058,25195,132090,0.0,0.0,0.0,99.74,7,5400,0,1,0,0,0,1,0
83560,0.002,23366,176710,0.0,0.0,0.0,99.21,10,13800,1,0,0,0,0,0,1
58479,0.036,16799,140970,0.0,0.0,0.0,99.3,8,1200,1,0,0,0,0,1,0
89875,0.0,14608,175060,0.0,1.0,0.0,99.89,5,5400,1,0,0,0,0,0,1
39178,0.019,18985,342770,0.0,0.0,0.0,99.34,11,3300,1,0,0,0,0,0,1
79291,0.113,23369,167130,0.0,0.0,0.0,98.75,17,1200,1,0,0,0,0,0,1
12462,0.974,13515,270100,2.0,2.0,2.0,99.61,10,5400,0,0,1,0,0,0,1
79025,0.01,20814,150050,0.0,0.0,0.0,98.88,8,11700,1,0,0,0,0,0,1
70336,0.343,16069,140040,0.0,0.0,0.0,98.55,15,11700,0,1,0,0,0,0,1
9163,0.189,30303,37600,0.0,0.0,0.0,99.75,9,1200,1,0,0,0,0,1,0
112077,0.04,17898,120080,0.0,0.0,0.0,99.31,16,3300,0,0,1,0,0,1,0
94557,0.286,12418,135080,0.0,0.0,0.0,99.43,14,3300,1,0,0,0,0,1,0
68754,0.284,17161,197030,0.0,0.0,0.0,98.48,6,11700,1,0,0,0,0,0,1
60539,0.604,24470,195090,0.0,0.0,0.0,99.64,8,11700,1,0,0,0,0,1,0
110619,0.097,11322,178580,0.0,0.0,0.0,99.72,16,9600,0,0,1,0,0,0,1
86841,0.0,22642,120130,0.0,0.0,0.0,99.31,9,5400,1,0,0,0,0,1,0
37657,0.079,22274,158430,0.0,0.0,0.0,99.72,13,7500,1,0,0,0,0,0,1
80922,0.948,16075,191560,0.0,0.0,0.0,98.03,9,5400,0,1,0,0,0,1,0
46037,1.0,10594,50280,1.0,0.0,0.0,99.03,3,1200,0,0,0,1,0,1,0
36418,0.0,12058,195090,2.0,1.0,1.0,99.6,5,11700,1,0,0,0,0,0,1
20504,0.026,17891,417550,0.0,0.0,0.0,99.62,9,28500,0,0,1,0,0,0,1
37560,0.0,9863,52530,0.0,0.0,0.0,98.82,7,3300,1,0,0,0,0,0,1
62326,0.553,10955,249110,0.0,0.0,0.0,99.16,11,11700,0,1,0,0,0,0,1
14461,0.248,17899,216100,0.0,0.0,0.0,99.05,10,13800,0,0,1,0,0,1,0
104799,0.995,17900,118800,0.0,0.0,0.0,97.64,9,5400,0,0,1,0,0,0,1
95983,0.085,12060,277580,0.0,0.0,0.0,98.45,13,20100,1,0,0,0,0,1,0
73759,0.464,33588,101840,0.0,0.0,0.0,99.18,4,3300,1,0,0,0,0,0,1
28613,0.008,17532,375080,1.0,0.0,0.0,99.29,12,36900,1,0,0,0,0,0,1
30380,0.018,14244,86540,0.0,0.0,0.0,99.89,4,1200,1,0,0,0,0,1,0
1105,0.264,15700,355530,0.0,0.0,0.0,99.41,15,22200,0,1,0,0,0,0,1
74078,0.031,16801,424420,0.0,0.0,0.0,98.98,11,28500,0,1,0,0,0,0,1
84077,0.516,19720,100090,0.0,0.0,0.0,99.88,3,3300,1,0,0,0,0,0,1
86619,1.0,25924,171370,1.0,0.0,0.0,99.6,4,13800,1,0,0,0,0,1,0
107863,0.311,17167,175080,0.0,0.0,0.0,99.09,8,18000,0,1,0,0,0,0,1
55638,0.0,23373,281870,0.0,0.0,0.0,99.44,8,11700,0,1,0,0,0,0,1
67279,0.154,21542,123100,0.0,0.0,0.0,96.97,16,7500,1,0,0,0,0,0,1
98185,0.0,18986,227570,1.0,0.0,0.0,98.85,13,13800,1,0,0,0,0,0,1
65728,0.575,24101,111370,1.0,0.0,0.0,99.58,12,7500,1,0,0,0,0,0,1
36162,0.209,9135,186080,0.0,0.0,0.0,99.15,9,1200,1,0,0,0,0,0,1
35816,0.293,17529,107610,1.0,0.0,0.0,97.76,8,5400,1,0,0,0,0,0,1
80206,0.001,23002,251090,0.0,0.0,0.0,99.48,10,11700,0,0,1,0,0,1,0
51990,0.066,22645,514980,1.0,0.0,0.0,99.56,21,57900,0,1,0,0,0,0,1
106483,0.062,14605,174000,0.0,0.0,0.0,99.78,7,11700,0,0,1,0,0,0,1
37703,0.135,13147,82650,0.0,0.0,0.0,99.04,15,5400,1,0,0,0,0,1,0
89090,0.025,22271,220090,0.0,0.0,0.0,99.35,12,13800,0,0,1,0,0,0,1
69106,0.086,21907,189040,0.0,0.0,0.0,99.88,5,13800,0,1,0,0,0,0,1
48810,0.267,17525,400030,0.0,0.0,0.0,99.11,8,22200,0,1,0,0,0,0,1
62584,0.114,16795,180040,0.0,0.0,0.0,99.02,9,5400,0,0,0,1,0,1,0
85313,0.784,15340,408080,1.0,0.0,0.0,99.46,14,24300,0,0,0,1,0,0,1
65258,0.185,17527,517810,0.0,0.0,0.0,99.16,19,45300,0,1,0,0,0,0,1
14838,0.461,18626,101350,0.0,0.0,0.0,99.11,10,5700,0,1,0,0,0,0,1
46945,0.992,16067,170080,1.0,0.0,0.0,99.17,8,7500,1,0,0,0,0,0,1
91959,0.851,22640,137630,0.0,0.0,0.0,98.98,9,1200,1,0,0,0,0,1,0
68027,0.565,20815,320810,0.0,0.0,0.0,99.15,19,20100,0,0,0,1,0,0,1
26897,0.199,13512,1200100,0.0,0.0,0.0,99.51,10,60000,0,0,1,0,0,0,1
40625,0.006,23010,165070,1.0,0.0,0.0,99.51,9,9600,1,0,0,0,0,0,1
107625,0.891,18262,165120,2.0,0.0,0.0,99.49,13,7500,0,0,0,1,0,1,0
83989,0.0,24099,202600,0.0,0.0,0.0,97.54,10,9600,1,0,0,0,0,0,1
41656,0.7,14612,416620,0.0,0.0,0.0,98.98,20,55800,1,0,0,0,0,1,0
25348,0.033,14977,175520,0.0,0.0,0.0,99.64,6,7500,1,0,0,0,0,0,1
16548,0.026,21545,96800,0.0,0.0,0.0,98.95,11,9600,1,0,0,0,0,0,1
109363,0.06,22643,235260,0.0,0.0,0.0,99.65,15,15900,0,0,0,1,0,0,1
50903,0.201,14976,328210,0.0,0.0,0.0,98.98,7,15900,0,0,1,0,0,0,1
113450,0.205,11691,150140,0.0,0.0,0.0,99.86,5,5400,0,0,0,1,0,0,1
82753,0.694,18985,145220,0.0,0.0,0.0,99.89,4,7500,1,0,0,0,0,0,1
94011,1.0,14249,99480,0.0,1.0,0.0,99.44,5,3300,0,1,0,0,0,0,1
105435,1.0,14615,144130,0.0,0.0,0.0,98.11,6,5400,1,0,0,0,0,1,0
73685,0.156,18627,129100,0.0,0.0,0.0,96.62,19,11700,0,1,0,0,0,0,1
33675,0.929,13884,51090,1.0,0.0,1.0,98.7,7,1200,0,0,0,1,0,1,0
69430,0.062,17161,705050,0.0,0.0,0.0,98.65,9,34800,0,0,1,0,0,1,0
31040,0.036,21914,297730,0.0,0.0,0.0,98.66,15,30600,0,0,1,0,0,1,0
110925,0.048,23004,187560,0.0,0.0,0.0,99.24,10,18000,0,1,0,0,0,1,0
31263,0.149,16073,210130,0.0,0.0,0.0,99.23,6,18000,0,1,0,0,0,1,0
37054,0.0,18622,225100,2.0,0.0,0.0,99.21,10,5400,1,0,0,0,0,1,0
30068,0.111,18629,153090,0.0,0.0,0.0,99.04,23,9600,1,0,0,0,0,1,0
61844,0.752,23008,730060,0.0,0.0,0.0,98.93,16,34800,1,0,0,0,0,0,1
81382,0.222,18620,345080,1.0,0.0,0.0,99.31,21,13800,1,0,0,0,0,1,0
63770,0.573,21180,92270,1.0,0.0,0.0,98.9,10,3300,1,0,0,0,0,0,1
7223,0.561,18991,201080,4.0,0.0,1.0,98.6,19,13800,0,1,0,0,0,0,1
111357,1.0,17165,125050,0.0,1.0,0.0,98.21,3,5400,0,0,1,0,0,0,1
94979,0.159,16803,120140,0.0,0.0,0.0,98.44,7,5400,1,0,0,0,0,0,1
82884,0.358,12783,60150,1.0,0.0,0.0,98.05,12,3300,0,0,1,0,0,0,1
59177,0.0,13879,450150,0.0,0.0,0.0,99.67,11,20100,0,0,0,0,1,1,0
22596,0.971,15345,140830,0.0,0.0,0.0,97.98,12,11700,0,1,0,0,0,0,1
87418,0.083,22280,302210,0.0,0.0,0.0,99.28,16,26400,0,1,0,0,0,0,1
31322,0.231,21181,37640,0.0,0.0,0.0,98.24,17,1200,1,0,0,0,0,0,1
76944,0.498,16070,270140,0.0,0.0,0.0,99.02,6,1200,0,0,1,0,0,0,1
89513,0.001,24829,123060,0.0,0.0,0.0,98.69,14,7500,1,0,0,0,0,0,1
23387,0.112,19350,280040,0.0,0.0,0.0,99.33,6,18000,1,0,0,0,0,0,1
57904,0.127,15338,166330,3.0,0.0,0.0,98.08,13,13800,0,0,0,1,0,1,0
34903,0.604,18624,81130,0.0,3.0,0.0,99.41,7,5700,1,0,0,0,0,1,0
55728,0.875,17532,240080,1.0,0.0,2.0,99.69,6,18000,0,1,0,0,0,0,1
17202,0.045,12782,510100,1.0,0.0,0.0,99.7,11,26400,1,0,0,0,0,0,1
37659,0.018,18258,257640,0.0,0.0,0.0,99.89,5,7500,1,0,0,0,0,0,1
61883,1.0,9867,57690,0.0,1.0,0.0,99.35,4,5400,1,0,0,0,0,0,1
54512,0.026,17529,250590,1.0,0.0,0.0,99.12,17,9600,1,0,0,0,0,0,1
83995,0.937,15710,137580,0.0,0.0,0.0,97.16,11,7500,0,1,0,0,0,0,1
39358,0.341,23370,212610,1.0,0.0,0.0,99.08,13,26400,0,1,0,0,0,0,1
84458,1.0,12417,39090,2.0,0.0,0.0,98.39,6,3300,1,0,0,0,0,0,1
10309,0.122,10590,85100,0.0,1.0,0.0,99.82,8,5400,1,0,0,0,0,0,1
61827,0.0,27388,315070,0.0,0.0,0.0,99.8,5,18000,1,0,0,0,0,0,1
27453,0.217,20810,144870,0.0,0.0,0.0,98.45,15,3300,0,0,1,0,0,1,0
21533,0.043,19360,36090,0.0,0.0,0.0,92.13,13,3300,0,0,1,0,0,0,1
108180,1.0,13153,96110,0.0,0.0,0.0,99.89,4,1200,1,0,0,0,0,1,0
18911,0.151,14615,300030,0.0,0.0,0.0,99.18,29,15900,0,0,0,0,1,0,1
21926,0.032,17162,270130,0.0,0.0,0.0,99.32,19,9600,0,0,1,0,0,0,1
15732,0.186,20814,251580,0.0,0.0,0.0,99.02,13,18000,0,1,0,0,0,0,1
35414,0.063,26285,72100,0.0,0.0,0.0,99.89,5,9600,1,0,0,0,0,0,1
26305,0.278,13519,375030,1.0,0.0,0.0,98.86,15,22200,0,0,0,1,0,0,1
59255,0.105,17531,300080,0.0,0.0,0.0,98.92,19,32700,1,0,0,0,0,1,0
104048,0.0,27025,235670,0.0,0.0,0.0,99.21,5,11700,1,0,0,0,0,0,1
16538,0.014,26295,140030,0.0,0.0,0.0,99.34,7,5400,1,0,0,0,0,0,1
21136,0.732,18628,75000,0.0,0.0,0.0,97.35,10,5400,0,0,0,1,0,0,1
24572,0.436,12055,70590,0.0,0.0,0.0,99.41,9,3300,1,0,0,0,0,0,1
86851,0.015,12059,146100,0.0,0.0,0.0,99.74,7,7500,1,0,0,0,0,0,1
87241,0.0,17891,75130,0.0,0.0,0.0,99.37,7,1200,1,0,0,0,0,1,0
73794,0.105,26657,315100,0.0,0.0,0.0,99.84,9,26400,1,0,0,0,0,1,0
50271,0.111,23007,175130,0.0,0.0,0.0,99.04,20,5400,1,0,0,0,0,0,1
55208,0.215,13515,100020,0.0,0.0,0.0,98.77,16,5400,1,0,0,0,0,0,1
89752,0.159,24831,205660,0.0,0.0,0.0,99.62,14,22200,1,0,0,0,0,0,1
51592,0.711,22638,482980,2.0,0.0,0.0,99.81,10,36900,0,0,0,1,0,0,1
37816,0.0,24460,141110,0.0,0.0,0.0,98.57,9,15900,1,0,0,0,0,0,1
18572,0.023,19353,300110,0.0,0.0,0.0,99.15,16,3300,0,1,0,0,0,1,0
46938,0.991,23005,60100,0.0,0.0,0.0,99.8,4,3300,1,0,0,0,0,0,1
29895,0.023,20817,310370,1.0,0.0,0.0,99.24,21,26400,0,1,0,0,0,0,1
28164,0.206,22274,267530,0.0,0.0,0.0,99.81,16,11700,1,0,0,0,0,0,1
52530,0.578,9139,79650,0.0,0.0,0.0,98.54,13,5400,0,1,0,0,0,0,1
6062,0.803,24833,309120,0.0,0.0,0.0,99.56,8,18000,0,1,0,0,0,0,1
25366,0.825,14979,360060,2.0,0.0,0.0,98.61,10,24300,0,0,0,1,0,0,1
90672,0.0,15705,72150,0.0,0.0,0.0,99.43,5,3300,1,0,0,0,0,0,1
20395,0.512,20088,312600,0.0,0.0,0.0,99.26,12,26400,1,0,0,0,0,1,0
18388,1.0,14972,142720,0.0,0.0,0.0,99.34,7,3300,0,0,0,1,0,0,1
82795,0.004,20816,63850,0.0,0.0,0.0,98.6,5,3300,1,0,0,0,0,0,1
13421,0.61,13511,144550,4.0,0.0,1.0,98.38,9,5400,1,0,0,0,0,1,0
22479,0.083,22275,231150,0.0,0.0,0.0,99.21,3,11700,1,0,0,0,0,1,0
64496,0.123,19358,177690,0.0,0.0,0.0,99.09,13,13800,1,0,0,0,0,1,0
73186,0.03,19719,195070,0.0,0.0,0.0,99.51,11,9600,0,1,0,0,0,1,0
84430,0.761,13147,180030,0.0,0.0,0.0,99.69,8,3300,0,1,0,0,0,1,0
28722,0.297,20448,435030,1.0,0.0,1.0,99.29,12,13800,0,0,0,1,0,0,1
1493,0.209,23365,219100,0.0,0.0,0.0,99.22,10,1200,0,1,0,0,0,1,0
86440,0.425,18264,261110,1.0,0.0,0.0,98.56,14,20100,0,0,1,0,0,1,0
77173,1.0,14242,125120,0.0,0.0,0.0,99.09,7,7500,0,1,0,0,0,0,1
9621,0.081,19717,97780,0.0,0.0,0.0,98.55,12,5400,1,0,0,0,0,0,1
104010,0.052,26654,182250,0.0,0.0,0.0,99.44,7,5400,0,0,1,0,0,0,1
23567,0.0,19715,315140,0.0,0.0,0.0,99.3,10,18000,1,0,0,0,0,1,0
87330,0.595,23374,270080,0.0,0.0,0.0,98.46,18,30600,1,0,0,0,0,0,1
22633,0.906,13520,177150,1.0,0.0,0.0,99.33,12,9600,0,0,1,0,0,1,0
100405,0.655,16067,292600,2.0,0.0,0.0,98.16,10,11700,0,0,1,0,0,1,0
32378,0.209,20452,165140,3.0,0.0,0.0,99.22,13,13800,0,1,0,0,0,1,0
65087,0.024,24463,237540,0.0,0.0,0.0,99.47,5,13800,1,0,0,0,0,0,1
44133,0.997,18988,150000,1.0,0.0,0.0,98.49,14,7500,0,1,0,0,0,1,0
29140,0.0,27747,240090,0.0,0.0,0.0,99.21,7,11700,1,0,0,0,0,0,1
77558,0.148,22643,625020,1.0,0.0,0.0,99.41,10,57900,0,1,0,0,0,1,0
98477,0.607,26291,130120,2.0,2.0,0.0,99.38,5,11700,0,0,1,0,0,1,0
97673,0.091,10955,462610,0.0,0.0,0.0,99.67,8,18000,1,0,0,0,0,1,0
104358,0.433,25192,39150,2.0,0.0,1.0,95.98,13,3300,1,0,0,0,0,0,1
50213,0.048,16797,218170,0.0,0.0,0.0,99.04,10,5400,1,0,0,0,0,1,0
43500,0.098,8770,78030,0.0,0.0,1.0,99.6,9,5400,1,0,0,0,0,1,0
102519,0.036,12059,525140,0.0,0.0,0.0,99.47,14,22200,0,0,1,0,0,1,0
5185,0.629,23004,135130,0.0,0.0,0.0,98.45,9,5400,1,0,0,0,0,1,0
89342,0.924,10593,247380,1.0,0.0,0.0,98.91,9,22200,1,0,0,0,0,1,0
35628,0.989,12783,89480,0.0,0.0,0.0,97.65,7,5400,0,1,0,0,0,0,1
112418,1.0,10959,66110,0.0,2.0,0.0,99.21,2,5400,0,0,0,1,0,1,0
113912,0.785,25555,354070,2.0,0.0,0.0,98.78,14,9600,0,1,0,0,0,1,0
48384,0.0,13515,77540,0.0,0.0,0.0,99.14,10,5400,0,1,0,0,0,1,0
36368,0.423,17896,150120,0.0,0.0,0.0,97.99,11,3300,0,1,0,0,0,0,1
44571,0.065,17525,307490,0.0,0.0,0.0,99.18,11,7500,0,0,1,0,0,0,1
2822,0.285,16433,321090,0.0,0.0,0.0,99.32,13,18000,0,1,0,0,0,0,1
6980,0.001,18628,87540,0.0,0.0,0.0,95.88,16,3300,0,0,0,1,0,1,0
56086,1.0,19360,52060,1.0,2.0,1.0,96.15,7,5400,1,0,0,0,0,0,1
57503,0.394,16072,155060,0.0,0.0,0.0,99.49,11,7500,0,0,0,1,0,0,1
12745,0.249,18626,250560,0.0,0.0,0.0,99.25,6,11700,0,0,1,0,0,0,1
8021,0.703,23007,75130,0.0,0.0,0.0,98.76,11,5700,1,0,0,0,0,0,1
109401,0.093,24100,384130,0.0,0.0,0.0,99.08,9,7500,1,0,0,0,0,1,0
59670,0.083,18626,264400,0.0,0.0,0.0,99.19,15,11700,0,1,0,0,0,0,1
